id_producto,tipo_movimiento,cantidad,motivo,usuario
53,ENTRADA,1000,Reposicion masiva inventario,admin
54,ENTRADA,1000,Reposicion masiva inventario,admin
55,ENTRADA,1000,Reposicion masiva inventario,admin
56,ENTRADA,1000,Reposicion masiva inventario,admin
57,ENTRADA,1000,Reposicion masiva inventario,admin
58,ENTRADA,1000,Reposicion masiva inventario,admin
59,ENTRADA,1000,Reposicion masiva inventario,admin
60,ENTRADA,1000,Reposicion masiva inventario,admin
61,ENTRADA,1000,Reposicion masiva inventario,admin
62,ENTRADA,1000,Reposicion masiva inventario,admin
63,ENTRADA,1000,Reposicion masiva inventario,admin
64,ENTRADA,1000,Reposicion masiva inventario,admin
65,ENTRADA,1000,Reposicion masiva inventario,admin
66,ENTRADA,1000,Reposicion masiva inventario,admin
67,ENTRADA,1000,Reposicion masiva inventario,admin
68,ENTRADA,1000,Reposicion masiva inventario,admin
69,ENTRADA,1000,Reposicion masiva inventario,admin
70,ENTRADA,1000,Reposicion masiva inventario,admin
71,ENTRADA,1000,Reposicion masiva inventario,admin
72,ENTRADA,1000,Reposicion masiva inventario,admin
73,ENTRADA,1000,Reposicion masiva inventario,admin
74,ENTRADA,1000,Reposicion masiva inventario,admin
75,ENTRADA,1000,Reposicion masiva inventario,admin
76,ENTRADA,1000,Reposicion masiva inventario,admin
77,ENTRADA,1000,Reposicion masiva inventario,admin
78,ENTRADA,1000,Reposicion masiva inventario,admin
79,ENTRADA,1000,Reposicion masiva inventario,admin
80,ENTRADA,1000,Reposicion masiva inventario,admin
81,ENTRADA,1000,Reposicion masiva inventario,admin
82,ENTRADA,1000,Reposicion masiva inventario,admin
83,ENTRADA,1000,Reposicion masiva inventario,admin
84,ENTRADA,1000,Reposicion masiva inventario,admin
85,ENTRADA,1000,Reposicion masiva inventario,admin
86,ENTRADA,1000,Reposicion masiva inventario,admin
87,ENTRADA,1000,Reposicion masiva inventario,admin
88,ENTRADA,1000,Reposicion masiva inventario,admin
89,ENTRADA,1000,Reposicion masiva inventario,admin
90,ENTRADA,1000,Reposicion masiva inventario,admin
91,ENTRADA,1000,Reposicion masiva inventario,admin
92,ENTRADA,1000,Reposicion masiva inventario,admin
93,ENTRADA,1000,Reposicion masiva inventario,admin
94,ENTRADA,1000,Reposicion masiva inventario,admin
95,ENTRADA,1000,Reposicion masiva inventario,admin
96,ENTRADA,1000,Reposicion masiva inventario,admin
97,ENTRADA,1000,Reposicion masiva inventario,admin
98,ENTRADA,1000,Reposicion masiva inventario,admin
99,ENTRADA,1000,Reposicion masiva inventario,admin
100,ENTRADA,1000,Reposicion masiva inventario,admin
101,ENTRADA,1000,Reposicion masiva inventario,admin
102,ENTRADA,1000,Reposicion masiva inventario,admin
103,ENTRADA,1000,Reposicion masiva inventario,admin
104,ENTRADA,1000,Reposicion masiva inventario,admin
105,ENTRADA,1000,Reposicion masiva inventario,admin
106,ENTRADA,1000,Reposicion masiva inventario,admin
107,ENTRADA,1000,Reposicion masiva inventario,admin
108,ENTRADA,1000,Reposicion masiva inventario,admin
109,ENTRADA,1000,Reposicion masiva inventario,admin
110,ENTRADA,1000,Reposicion masiva inventario,admin
111,ENTRADA,1000,Reposicion masiva inventario,admin
112,ENTRADA,1000,Reposicion masiva inventario,admin
113,ENTRADA,1000,Reposicion masiva inventario,admin
114,ENTRADA,1000,Reposicion masiva inventario,admin
115,ENTRADA,1000,Reposicion masiva inventario,admin
116,ENTRADA,1000,Reposicion masiva inventario,admin
117,ENTRADA,1000,Reposicion masiva inventario,admin
118,ENTRADA,1000,Reposicion masiva inventario,admin
119,ENTRADA,1000,Reposicion masiva inventario,admin
120,ENTRADA,1000,Reposicion masiva inventario,admin
121,ENTRADA,1000,Reposicion masiva inventario,admin
122,ENTRADA,1000,Reposicion masiva inventario,admin
123,ENTRADA,1000,Reposicion masiva inventario,admin
124,ENTRADA,1000,Reposicion masiva inventario,admin
125,ENTRADA,1000,Reposicion masiva inventario,admin
126,ENTRADA,1000,Reposicion masiva inventario,admin
127,ENTRADA,1000,Reposicion masiva inventario,admin
128,ENTRADA,1000,Reposicion masiva inventario,admin
129,ENTRADA,1000,Reposicion masiva inventario,admin
130,ENTRADA,1000,Reposicion masiva inventario,admin
131,ENTRADA,1000,Reposicion masiva inventario,admin
132,ENTRADA,1000,Reposicion masiva inventario,admin
133,ENTRADA,1000,Reposicion masiva inventario,admin
134,ENTRADA,1000,Reposicion masiva inventario,admin
135,ENTRADA,1000,Reposicion masiva inventario,admin
136,ENTRADA,1000,Reposicion masiva inventario,admin
137,ENTRADA,1000,Reposicion masiva inventario,admin
138,ENTRADA,1000,Reposicion masiva inventario,admin
139,ENTRADA,1000,Reposicion masiva inventario,admin
140,ENTRADA,1000,Reposicion masiva inventario,admin
141,ENTRADA,1000,Reposicion masiva inventario,admin
142,ENTRADA,1000,Reposicion masiva inventario,admin
143,ENTRADA,1000,Reposicion masiva inventario,admin
144,ENTRADA,1000,Reposicion masiva inventario,admin
145,ENTRADA,1000,Reposicion masiva inventario,admin
146,ENTRADA,1000,Reposicion masiva inventario,admin
147,ENTRADA,1000,Reposicion masiva inventario,admin
148,ENTRADA,1000,Reposicion masiva inventario,admin
149,ENTRADA,1000,Reposicion masiva inventario,admin
150,ENTRADA,1000,Reposicion masiva inventario,admin
151,ENTRADA,1000,Reposicion masiva inventario,admin
152,ENTRADA,1000,Reposicion masiva inventario,admin
153,ENTRADA,1000,Reposicion masiva inventario,admin
154,ENTRADA,1000,Reposicion masiva inventario,admin
155,ENTRADA,1000,Reposicion masiva inventario,admin
156,ENTRADA,1000,Reposicion masiva inventario,admin
157,ENTRADA,1000,Reposicion masiva inventario,admin
158,ENTRADA,1000,Reposicion masiva inventario,admin
159,ENTRADA,1000,Reposicion masiva inventario,admin
160,ENTRADA,1000,Reposicion masiva inventario,admin
161,ENTRADA,1000,Reposicion masiva inventario,admin
162,ENTRADA,1000,Reposicion masiva inventario,admin
163,ENTRADA,1000,Reposicion masiva inventario,admin
164,ENTRADA,1000,Reposicion masiva inventario,admin
165,ENTRADA,1000,Reposicion masiva inventario,admin
166,ENTRADA,1000,Reposicion masiva inventario,admin
167,ENTRADA,1000,Reposicion masiva inventario,admin
168,ENTRADA,1000,Reposicion masiva inventario,admin
169,ENTRADA,1000,Reposicion masiva inventario,admin
170,ENTRADA,1000,Reposicion masiva inventario,admin
171,ENTRADA,1000,Reposicion masiva inventario,admin
172,ENTRADA,1000,Reposicion masiva inventario,admin
173,ENTRADA,1000,Reposicion masiva inventario,admin
174,ENTRADA,1000,Reposicion masiva inventario,admin
175,ENTRADA,1000,Reposicion masiva inventario,admin
176,ENTRADA,1000,Reposicion masiva inventario,admin
177,ENTRADA,1000,Reposicion masiva inventario,admin
178,ENTRADA,1000,Reposicion masiva inventario,admin
179,ENTRADA,1000,Reposicion masiva inventario,admin
180,ENTRADA,1000,Reposicion masiva inventario,admin
181,ENTRADA,1000,Reposicion masiva inventario,admin
182,ENTRADA,1000,Reposicion masiva inventario,admin
183,ENTRADA,1000,Reposicion masiva inventario,admin
184,ENTRADA,1000,Reposicion masiva inventario,admin
185,ENTRADA,1000,Reposicion masiva inventario,admin
186,ENTRADA,1000,Reposicion masiva inventario,admin
187,ENTRADA,1000,Reposicion masiva inventario,admin
188,ENTRADA,1000,Reposicion masiva inventario,admin
189,ENTRADA,1000,Reposicion masiva inventario,admin
190,ENTRADA,1000,Reposicion masiva inventario,admin
191,ENTRADA,1000,Reposicion masiva inventario,admin
192,ENTRADA,1000,Reposicion masiva inventario,admin
193,ENTRADA,1000,Reposicion masiva inventario,admin
194,ENTRADA,1000,Reposicion masiva inventario,admin
195,ENTRADA,1000,Reposicion masiva inventario,admin
196,ENTRADA,1000,Reposicion masiva inventario,admin
197,ENTRADA,1000,Reposicion masiva inventario,admin
198,ENTRADA,1000,Reposicion masiva inventario,admin
199,ENTRADA,1000,Reposicion masiva inventario,admin
200,ENTRADA,1000,Reposicion masiva inventario,admin
201,ENTRADA,1000,Reposicion masiva inventario,admin
202,ENTRADA,1000,Reposicion masiva inventario,admin
203,ENTRADA,1000,Reposicion masiva inventario,admin
204,ENTRADA,1000,Reposicion masiva inventario,admin
205,ENTRADA,1000,Reposicion masiva inventario,admin
206,ENTRADA,1000,Reposicion masiva inventario,admin
207,ENTRADA,1000,Reposicion masiva inventario,admin
208,ENTRADA,1000,Reposicion masiva inventario,admin
209,ENTRADA,1000,Reposicion masiva inventario,admin
210,ENTRADA,1000,Reposicion masiva inventario,admin
211,ENTRADA,1000,Reposicion masiva inventario,admin
212,ENTRADA,1000,Reposicion masiva inventario,admin
213,ENTRADA,1000,Reposicion masiva inventario,admin
214,ENTRADA,1000,Reposicion masiva inventario,admin
215,ENTRADA,1000,Reposicion masiva inventario,admin
216,ENTRADA,1000,Reposicion masiva inventario,admin
217,ENTRADA,1000,Reposicion masiva inventario,admin
218,ENTRADA,1000,Reposicion masiva inventario,admin
219,ENTRADA,1000,Reposicion masiva inventario,admin
220,ENTRADA,1000,Reposicion masiva inventario,admin
221,ENTRADA,1000,Reposicion masiva inventario,admin
222,ENTRADA,1000,Reposicion masiva inventario,admin
223,ENTRADA,1000,Reposicion masiva inventario,admin
224,ENTRADA,1000,Reposicion masiva inventario,admin
225,ENTRADA,1000,Reposicion masiva inventario,admin
226,ENTRADA,1000,Reposicion masiva inventario,admin
227,ENTRADA,1000,Reposicion masiva inventario,admin
228,ENTRADA,1000,Reposicion masiva inventario,admin
229,ENTRADA,1000,Reposicion masiva inventario,admin
230,ENTRADA,1000,Reposicion masiva inventario,admin
231,ENTRADA,1000,Reposicion masiva inventario,admin
232,ENTRADA,1000,Reposicion masiva inventario,admin
233,ENTRADA,1000,Reposicion masiva inventario,admin
234,ENTRADA,1000,Reposicion masiva inventario,admin
235,ENTRADA,1000,Reposicion masiva inventario,admin
236,ENTRADA,1000,Reposicion masiva inventario,admin
237,ENTRADA,1000,Reposicion masiva inventario,admin
238,ENTRADA,1000,Reposicion masiva inventario,admin
239,ENTRADA,1000,Reposicion masiva inventario,admin
240,ENTRADA,1000,Reposicion masiva inventario,admin
241,ENTRADA,1000,Reposicion masiva inventario,admin
242,ENTRADA,1000,Reposicion masiva inventario,admin
243,ENTRADA,1000,Reposicion masiva inventario,admin
244,ENTRADA,1000,Reposicion masiva inventario,admin
245,ENTRADA,1000,Reposicion masiva inventario,admin
246,ENTRADA,1000,Reposicion masiva inventario,admin
247,ENTRADA,1000,Reposicion masiva inventario,admin
248,ENTRADA,1000,Reposicion masiva inventario,admin
249,ENTRADA,1000,Reposicion masiva inventario,admin
250,ENTRADA,1000,Reposicion masiva inventario,admin
251,ENTRADA,1000,Reposicion masiva inventario,admin
252,ENTRADA,1000,Reposicion masiva inventario,admin
253,ENTRADA,1000,Reposicion masiva inventario,admin
254,ENTRADA,1000,Reposicion masiva inventario,admin
255,ENTRADA,1000,Reposicion masiva inventario,admin
256,ENTRADA,1000,Reposicion masiva inventario,admin
257,ENTRADA,1000,Reposicion masiva inventario,admin
258,ENTRADA,1000,Reposicion masiva inventario,admin
259,ENTRADA,1000,Reposicion masiva inventario,admin
260,ENTRADA,1000,Reposicion masiva inventario,admin
261,ENTRADA,1000,Reposicion masiva inventario,admin
262,ENTRADA,1000,Reposicion masiva inventario,admin
263,ENTRADA,1000,Reposicion masiva inventario,admin
264,ENTRADA,1000,Reposicion masiva inventario,admin
265,ENTRADA,1000,Reposicion masiva inventario,admin
266,ENTRADA,1000,Reposicion masiva inventario,admin
267,ENTRADA,1000,Reposicion masiva inventario,admin
268,ENTRADA,1000,Reposicion masiva inventario,admin
269,ENTRADA,1000,Reposicion masiva inventario,admin
270,ENTRADA,1000,Reposicion masiva inventario,admin
271,ENTRADA,1000,Reposicion masiva inventario,admin
272,ENTRADA,1000,Reposicion masiva inventario,admin
273,ENTRADA,1000,Reposicion masiva inventario,admin
274,ENTRADA,1000,Reposicion masiva inventario,admin
275,ENTRADA,1000,Reposicion masiva inventario,admin
276,ENTRADA,1000,Reposicion masiva inventario,admin
277,ENTRADA,1000,Reposicion masiva inventario,admin
278,ENTRADA,1000,Reposicion masiva inventario,admin
279,ENTRADA,1000,Reposicion masiva inventario,admin
280,ENTRADA,1000,Reposicion masiva inventario,admin
281,ENTRADA,1000,Reposicion masiva inventario,admin
282,ENTRADA,1000,Reposicion masiva inventario,admin
283,ENTRADA,1000,Reposicion masiva inventario,admin
284,ENTRADA,1000,Reposicion masiva inventario,admin
285,ENTRADA,1000,Reposicion masiva inventario,admin
286,ENTRADA,1000,Reposicion masiva inventario,admin
287,ENTRADA,1000,Reposicion masiva inventario,admin
288,ENTRADA,1000,Reposicion masiva inventario,admin
289,ENTRADA,1000,Reposicion masiva inventario,admin
290,ENTRADA,1000,Reposicion masiva inventario,admin
291,ENTRADA,1000,Reposicion masiva inventario,admin
292,ENTRADA,1000,Reposicion masiva inventario,admin
293,ENTRADA,1000,Reposicion masiva inventario,admin
294,ENTRADA,1000,Reposicion masiva inventario,admin
295,ENTRADA,1000,Reposicion masiva inventario,admin
296,ENTRADA,1000,Reposicion masiva inventario,admin
297,ENTRADA,1000,Reposicion masiva inventario,admin
298,ENTRADA,1000,Reposicion masiva inventario,admin
299,ENTRADA,1000,Reposicion masiva inventario,admin
300,ENTRADA,1000,Reposicion masiva inventario,admin
301,ENTRADA,1000,Reposicion masiva inventario,admin
302,ENTRADA,1000,Reposicion masiva inventario,admin
303,ENTRADA,1000,Reposicion masiva inventario,admin
304,ENTRADA,1000,Reposicion masiva inventario,admin
305,ENTRADA,1000,Reposicion masiva inventario,admin
306,ENTRADA,1000,Reposicion masiva inventario,admin
307,ENTRADA,1000,Reposicion masiva inventario,admin
308,ENTRADA,1000,Reposicion masiva inventario,admin
309,ENTRADA,1000,Reposicion masiva inventario,admin
310,ENTRADA,1000,Reposicion masiva inventario,admin
311,ENTRADA,1000,Reposicion masiva inventario,admin
312,ENTRADA,1000,Reposicion masiva inventario,admin
313,ENTRADA,1000,Reposicion masiva inventario,admin
314,ENTRADA,1000,Reposicion masiva inventario,admin
315,ENTRADA,1000,Reposicion masiva inventario,admin
316,ENTRADA,1000,Reposicion masiva inventario,admin
317,ENTRADA,1000,Reposicion masiva inventario,admin
318,ENTRADA,1000,Reposicion masiva inventario,admin
319,ENTRADA,1000,Reposicion masiva inventario,admin
320,ENTRADA,1000,Reposicion masiva inventario,admin
321,ENTRADA,1000,Reposicion masiva inventario,admin
322,ENTRADA,1000,Reposicion masiva inventario,admin
323,ENTRADA,1000,Reposicion masiva inventario,admin
324,ENTRADA,1000,Reposicion masiva inventario,admin
325,ENTRADA,1000,Reposicion masiva inventario,admin
326,ENTRADA,1000,Reposicion masiva inventario,admin
327,ENTRADA,1000,Reposicion masiva inventario,admin
328,ENTRADA,1000,Reposicion masiva inventario,admin
329,ENTRADA,1000,Reposicion masiva inventario,admin
330,ENTRADA,1000,Reposicion masiva inventario,admin
331,ENTRADA,1000,Reposicion masiva inventario,admin
332,ENTRADA,1000,Reposicion masiva inventario,admin
333,ENTRADA,1000,Reposicion masiva inventario,admin
334,ENTRADA,1000,Reposicion masiva inventario,admin
335,ENTRADA,1000,Reposicion masiva inventario,admin
336,ENTRADA,1000,Reposicion masiva inventario,admin
337,ENTRADA,1000,Reposicion masiva inventario,admin
338,ENTRADA,1000,Reposicion masiva inventario,admin
339,ENTRADA,1000,Reposicion masiva inventario,admin
340,ENTRADA,1000,Reposicion masiva inventario,admin
341,ENTRADA,1000,Reposicion masiva inventario,admin
342,ENTRADA,1000,Reposicion masiva inventario,admin
343,ENTRADA,1000,Reposicion masiva inventario,admin
344,ENTRADA,1000,Reposicion masiva inventario,admin
345,ENTRADA,1000,Reposicion masiva inventario,admin
346,ENTRADA,1000,Reposicion masiva inventario,admin
347,ENTRADA,1000,Reposicion masiva inventario,admin
348,ENTRADA,1000,Reposicion masiva inventario,admin
349,ENTRADA,1000,Reposicion masiva inventario,admin
350,ENTRADA,1000,Reposicion masiva inventario,admin
351,ENTRADA,1000,Reposicion masiva inventario,admin
352,ENTRADA,1000,Reposicion masiva inventario,admin
353,ENTRADA,1000,Reposicion masiva inventario,admin
354,ENTRADA,1000,Reposicion masiva inventario,admin
355,ENTRADA,1000,Reposicion masiva inventario,admin
356,ENTRADA,1000,Reposicion masiva inventario,admin
357,ENTRADA,1000,Reposicion masiva inventario,admin
358,ENTRADA,1000,Reposicion masiva inventario,admin
359,ENTRADA,1000,Reposicion masiva inventario,admin
360,ENTRADA,1000,Reposicion masiva inventario,admin
361,ENTRADA,1000,Reposicion masiva inventario,admin
362,ENTRADA,1000,Reposicion masiva inventario,admin
363,ENTRADA,1000,Reposicion masiva inventario,admin
364,ENTRADA,1000,Reposicion masiva inventario,admin
365,ENTRADA,1000,Reposicion masiva inventario,admin
366,ENTRADA,1000,Reposicion masiva inventario,admin
367,ENTRADA,1000,Reposicion masiva inventario,admin
368,ENTRADA,1000,Reposicion masiva inventario,admin
369,ENTRADA,1000,Reposicion masiva inventario,admin
370,ENTRADA,1000,Reposicion masiva inventario,admin
371,ENTRADA,1000,Reposicion masiva inventario,admin
372,ENTRADA,1000,Reposicion masiva inventario,admin
373,ENTRADA,1000,Reposicion masiva inventario,admin
374,ENTRADA,1000,Reposicion masiva inventario,admin
375,ENTRADA,1000,Reposicion masiva inventario,admin
376,ENTRADA,1000,Reposicion masiva inventario,admin
377,ENTRADA,1000,Reposicion masiva inventario,admin
378,ENTRADA,1000,Reposicion masiva inventario,admin
379,ENTRADA,1000,Reposicion masiva inventario,admin
380,ENTRADA,1000,Reposicion masiva inventario,admin
381,ENTRADA,1000,Reposicion masiva inventario,admin
382,ENTRADA,1000,Reposicion masiva inventario,admin
383,ENTRADA,1000,Reposicion masiva inventario,admin
384,ENTRADA,1000,Reposicion masiva inventario,admin
385,ENTRADA,1000,Reposicion masiva inventario,admin
386,ENTRADA,1000,Reposicion masiva inventario,admin
387,ENTRADA,1000,Reposicion masiva inventario,admin
388,ENTRADA,1000,Reposicion masiva inventario,admin
389,ENTRADA,1000,Reposicion masiva inventario,admin
390,ENTRADA,1000,Reposicion masiva inventario,admin
391,ENTRADA,1000,Reposicion masiva inventario,admin
392,ENTRADA,1000,Reposicion masiva inventario,admin
393,ENTRADA,1000,Reposicion masiva inventario,admin
394,ENTRADA,1000,Reposicion masiva inventario,admin
395,ENTRADA,1000,Reposicion masiva inventario,admin
396,ENTRADA,1000,Reposicion masiva inventario,admin
397,ENTRADA,1000,Reposicion masiva inventario,admin
398,ENTRADA,1000,Reposicion masiva inventario,admin
399,ENTRADA,1000,Reposicion masiva inventario,admin
400,ENTRADA,1000,Reposicion masiva inventario,admin
401,ENTRADA,1000,Reposicion masiva inventario,admin
402,ENTRADA,1000,Reposicion masiva inventario,admin
403,ENTRADA,1000,Reposicion masiva inventario,admin
404,ENTRADA,1000,Reposicion masiva inventario,admin
405,ENTRADA,1000,Reposicion masiva inventario,admin
406,ENTRADA,1000,Reposicion masiva inventario,admin
407,ENTRADA,1000,Reposicion masiva inventario,admin
408,ENTRADA,1000,Reposicion masiva inventario,admin
409,ENTRADA,1000,Reposicion masiva inventario,admin
410,ENTRADA,1000,Reposicion masiva inventario,admin
411,ENTRADA,1000,Reposicion masiva inventario,admin
412,ENTRADA,1000,Reposicion masiva inventario,admin
413,ENTRADA,1000,Reposicion masiva inventario,admin
414,ENTRADA,1000,Reposicion masiva inventario,admin
415,ENTRADA,1000,Reposicion masiva inventario,admin
416,ENTRADA,1000,Reposicion masiva inventario,admin
417,ENTRADA,1000,Reposicion masiva inventario,admin
418,ENTRADA,1000,Reposicion masiva inventario,admin
419,ENTRADA,1000,Reposicion masiva inventario,admin
420,ENTRADA,1000,Reposicion masiva inventario,admin
421,ENTRADA,1000,Reposicion masiva inventario,admin
422,ENTRADA,1000,Reposicion masiva inventario,admin
423,ENTRADA,1000,Reposicion masiva inventario,admin
424,ENTRADA,1000,Reposicion masiva inventario,admin
425,ENTRADA,1000,Reposicion masiva inventario,admin
426,ENTRADA,1000,Reposicion masiva inventario,admin
427,ENTRADA,1000,Reposicion masiva inventario,admin
428,ENTRADA,1000,Reposicion masiva inventario,admin
429,ENTRADA,1000,Reposicion masiva inventario,admin
430,ENTRADA,1000,Reposicion masiva inventario,admin
431,ENTRADA,1000,Reposicion masiva inventario,admin
432,ENTRADA,1000,Reposicion masiva inventario,admin
433,ENTRADA,1000,Reposicion masiva inventario,admin
434,ENTRADA,1000,Reposicion masiva inventario,admin
435,ENTRADA,1000,Reposicion masiva inventario,admin
436,ENTRADA,1000,Reposicion masiva inventario,admin
437,ENTRADA,1000,Reposicion masiva inventario,admin
438,ENTRADA,1000,Reposicion masiva inventario,admin
439,ENTRADA,1000,Reposicion masiva inventario,admin
440,ENTRADA,1000,Reposicion masiva inventario,admin
441,ENTRADA,1000,Reposicion masiva inventario,admin
442,ENTRADA,1000,Reposicion masiva inventario,admin
443,ENTRADA,1000,Reposicion masiva inventario,admin
444,ENTRADA,1000,Reposicion masiva inventario,admin
445,ENTRADA,1000,Reposicion masiva inventario,admin
446,ENTRADA,1000,Reposicion masiva inventario,admin
447,ENTRADA,1000,Reposicion masiva inventario,admin
448,ENTRADA,1000,Reposicion masiva inventario,admin
449,ENTRADA,1000,Reposicion masiva inventario,admin
450,ENTRADA,1000,Reposicion masiva inventario,admin
451,ENTRADA,1000,Reposicion masiva inventario,admin
452,ENTRADA,1000,Reposicion masiva inventario,admin
453,ENTRADA,1000,Reposicion masiva inventario,admin
454,ENTRADA,1000,Reposicion masiva inventario,admin
455,ENTRADA,1000,Reposicion masiva inventario,admin
456,ENTRADA,1000,Reposicion masiva inventario,admin
457,ENTRADA,1000,Reposicion masiva inventario,admin
458,ENTRADA,1000,Reposicion masiva inventario,admin
459,ENTRADA,1000,Reposicion masiva inventario,admin
460,ENTRADA,1000,Reposicion masiva inventario,admin
461,ENTRADA,1000,Reposicion masiva inventario,admin
462,ENTRADA,1000,Reposicion masiva inventario,admin
463,ENTRADA,1000,Reposicion masiva inventario,admin
464,ENTRADA,1000,Reposicion masiva inventario,admin
465,ENTRADA,1000,Reposicion masiva inventario,admin
466,ENTRADA,1000,Reposicion masiva inventario,admin
467,ENTRADA,1000,Reposicion masiva inventario,admin
468,ENTRADA,1000,Reposicion masiva inventario,admin
469,ENTRADA,1000,Reposicion masiva inventario,admin
470,ENTRADA,1000,Reposicion masiva inventario,admin
471,ENTRADA,1000,Reposicion masiva inventario,admin
472,ENTRADA,1000,Reposicion masiva inventario,admin
473,ENTRADA,1000,Reposicion masiva inventario,admin
474,ENTRADA,1000,Reposicion masiva inventario,admin
475,ENTRADA,1000,Reposicion masiva inventario,admin
476,ENTRADA,1000,Reposicion masiva inventario,admin
477,ENTRADA,1000,Reposicion masiva inventario,admin
478,ENTRADA,1000,Reposicion masiva inventario,admin
479,ENTRADA,1000,Reposicion masiva inventario,admin
480,ENTRADA,1000,Reposicion masiva inventario,admin
481,ENTRADA,1000,Reposicion masiva inventario,admin
482,ENTRADA,1000,Reposicion masiva inventario,admin
483,ENTRADA,1000,Reposicion masiva inventario,admin
484,ENTRADA,1000,Reposicion masiva inventario,admin
485,ENTRADA,1000,Reposicion masiva inventario,admin
486,ENTRADA,1000,Reposicion masiva inventario,admin
487,ENTRADA,1000,Reposicion masiva inventario,admin
488,ENTRADA,1000,Reposicion masiva inventario,admin
489,ENTRADA,1000,Reposicion masiva inventario,admin
490,ENTRADA,1000,Reposicion masiva inventario,admin
491,ENTRADA,1000,Reposicion masiva inventario,admin
492,ENTRADA,1000,Reposicion masiva inventario,admin
493,ENTRADA,1000,Reposicion masiva inventario,admin
494,ENTRADA,1000,Reposicion masiva inventario,admin
495,ENTRADA,1000,Reposicion masiva inventario,admin
496,ENTRADA,1000,Reposicion masiva inventario,admin
497,ENTRADA,1000,Reposicion masiva inventario,admin
498,ENTRADA,1000,Reposicion masiva inventario,admin
499,ENTRADA,1000,Reposicion masiva inventario,admin
500,ENTRADA,1000,Reposicion masiva inventario,admin
501,ENTRADA,1000,Reposicion masiva inventario,admin
502,ENTRADA,1000,Reposicion masiva inventario,admin
503,ENTRADA,1000,Reposicion masiva inventario,admin
504,ENTRADA,1000,Reposicion masiva inventario,admin
505,ENTRADA,1000,Reposicion masiva inventario,admin
506,ENTRADA,1000,Reposicion masiva inventario,admin
507,ENTRADA,1000,Reposicion masiva inventario,admin
508,ENTRADA,1000,Reposicion masiva inventario,admin
509,ENTRADA,1000,Reposicion masiva inventario,admin
510,ENTRADA,1000,Reposicion masiva inventario,admin
511,ENTRADA,1000,Reposicion masiva inventario,admin
512,ENTRADA,1000,Reposicion masiva inventario,admin
513,ENTRADA,1000,Reposicion masiva inventario,admin
514,ENTRADA,1000,Reposicion masiva inventario,admin
515,ENTRADA,1000,Reposicion masiva inventario,admin
516,ENTRADA,1000,Reposicion masiva inventario,admin
